simulation_time,GFM_V,GFM_P,GFL634_Pa,GFL634_Pb,GFL634_Pc,GFL634_Qa,GFL634_Qb,GFL634_Qc,GFL680_Pa,GFL680_Pb,GFL680_Pc,GFL680_Qa,GFL680_Qb,GFL680_Qc,Class
123.5124,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
124.7208,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
125.9276,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
127.1362,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
128.3421,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
129.5502,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
130.7569,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
131.9616,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
133.1683,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
134.4036,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
135.6077,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
136.7879,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
137.9932,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
139.206,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
140.406,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
141.6121,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
142.8184,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
144.0257,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
145.2354,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
146.4364,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
147.6441,673.693178700868,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
148.8508,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
150.0575,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
151.3049,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
152.4734,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
153.6808,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
154.8879,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
156.0973,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
157.3041,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
158.5111,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
159.7164,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
160.9216,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
162.1268,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
163.3641,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
164.5384,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
165.7447,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
166.9532,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
168.1589,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
169.3652,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
170.5722,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
171.7815,681.478951331536,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
173.0185,683.529019366543,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
174.1909,683.529019366543,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
175.3976,683.529019366543,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
176.6072,683.529019366543,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
177.8127,683.529019366543,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-59.2188171107794,303.108891324553,303.108891324553,1
179.0177,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
180.2614,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
181.4297,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
182.6361,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
183.8418,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
185.0482,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
186.2545,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
187.4616,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
188.6676,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
189.8755,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
191.0817,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
192.2889,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
193.4948,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
194.7015,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
195.9075,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
197.115,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
198.3537,683.529019366543,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-59.2188171107794,730,303.108891324553,2
199.5309,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
200.7366,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
201.9443,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
203.1536,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
204.3602,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
205.5679,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
206.772,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
207.9788,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
209.1848,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
210.3934,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
211.6007,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
212.8076,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
214.0126,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
215.2349,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
216.424,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
217.6339,675.280471665278,0.45,175,175,175,303.108891324553,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
218.838,675.280471665278,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,303.108891324553,-303.108891324553,1
220.044,675.280471665278,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
221.267,675.280471665278,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
222.4607,675.280471665278,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
223.6682,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
224.8761,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
226.0802,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
227.287,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
228.5061,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
229.7023,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
230.9083,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
232.1161,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
233.3244,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
234.5309,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
235.7363,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
236.9442,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
238.1532,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
239.3925,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
240.5686,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
241.7754,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
242.9836,673.504761893758,0.45,175,175,175,303.108891324553,303.108891324553,303.108891324553,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,1
244.1904,673.504761893758,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,3
245.3956,673.504761893758,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,3
246.6044,673.504761893758,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,3
247.8118,673.504761893758,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,3
249.0195,673.504761893758,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-302.329468461147,-303.108891324553,3
250.2534,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
251.4346,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
252.6401,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
253.8458,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
255.0527,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
256.2665,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
257.4888,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
258.6742,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
259.8813,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
261.0889,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
262.2949,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
263.5023,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
264.7065,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
265.9121,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
267.1207,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
268.3468,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
269.5346,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
270.7406,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
271.9459,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
273.1532,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
274.365,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
275.5652,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
276.8059,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
277.9782,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
279.1854,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
280.4071,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
281.5981,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
282.8048,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
284.0109,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
285.2371,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
286.444,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
287.6333,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
288.8422,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
290.0485,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
291.2572,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
292.4615,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
293.6675,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
294.8765,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
296.0827,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
297.3052,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
298.499,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
299.7106,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
300.9159,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
302.1231,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
303.3312,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
304.5364,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
305.743,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
306.9483,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
308.1548,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
309.3856,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
310.5668,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
311.7737,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
312.9796,669.424596021937,0.45,175,175,175,730,730,-730,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,3
314.1865,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
315.3929,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
316.6018,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
317.8077,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
319.0147,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
320.2416,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
321.4255,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
322.6329,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
323.8396,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
325.045,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
326.2867,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
327.4599,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
328.6661,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
329.874,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
331.0793,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
332.2875,669.424596021937,0.45,175,175,175,-303.108891324553,-292.812868223285,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-243.502314595145,1
